       11390   11390.0000       11390.0000       8.63606669E-03   346.682434      -16.4047356       54.0037117       1.40129846E-45
       11391   11391.0000       11391.0000       2.13785879E-02   347.523590      -187.462494       53.9781914       1.40129846E-45
       11392   11392.0000       11392.0000       2.13785879E-02   348.271240      -186.845398       53.9504356       1.40129846E-45
       11393   11393.0000       11393.0000      -7.14148730E-02   349.112366       1055.89441       53.9325180       1.40129846E-45
       11394   11394.0000       11394.0000      -3.19659561E-02   350.046936       526.724792       53.9071693       1.40129846E-45
       11395   11395.0000       11395.0000      -3.80040635E-03   350.888062       150.611359       53.8720703       1.40129846E-45
       11396   11396.0000       11396.0000       8.44741613E-03   351.542267      -12.2878551       53.8543358       1.40129846E-45
       11397   11397.0000       11397.0000       2.13785879E-02   352.102997      -183.723801       53.8366318       1.40129846E-45
       11398   11398.0000       11398.0000       2.13785879E-02   352.944122      -183.047623       53.8115501       1.40129846E-45
       11399   11399.0000       11399.0000       9.25805233E-03   353.785278      -22.2830772       53.7841339       1.40129846E-45
       11400   11400.0000       11400.0000       9.54902545E-03   354.579651      -25.8437748       53.7591591       1.40129846E-45
       11401   11401.0000       11401.0000       8.97184294E-03   355.093658      -18.0661087       53.7416992       1.40129846E-45
       11402   11402.0000       11402.0000       8.74244422E-03   355.794586      -14.8206472       53.7069855       1.40129846E-45
       11403   11403.0000       11403.0000       8.38692300E-03   355.934784      -10.1079578       53.6896515       1.40129846E-45
       11404   11404.0000       11404.0000       8.99416115E-03   356.168427      -18.0026531       53.6649361       1.40129846E-45
       11405   11405.0000       11405.0000       9.61413048E-03   356.261902      -26.1034966       53.6477089       1.40129846E-45
       11406   11406.0000       11406.0000       8.69161449E-03   356.682465      -13.8689156       53.6033440       1.40129846E-45
       11407   11407.0000       11407.0000       9.27153230E-03   357.009552      -21.3551292       53.5663872       1.40129846E-45
       11408   11408.0000       11408.0000       8.85635056E-03   357.103027      -15.8904791       53.5221100       1.40129846E-45
       11409   11409.0000       11409.0000       9.12705250E-03   357.149750      -19.4171429       53.4852104       1.40129846E-45
       12400   12400.0000       12400.0000       9.08276346E-03   339.860016      -24.8833179       54.4255829       1.40129846E-45
       12401   12401.0000       12401.0000       6.39797747E-03   340.280579       12.1398268       54.3891945       1.40129846E-45
       12402   12402.0000       12402.0000       6.18683500E-03   340.701141       15.1442165       54.3624458       1.40129846E-45
       12403   12403.0000       12403.0000       7.31976749E-03   341.028259     -0.298261642       54.3434563       1.40129846E-45
       12404   12404.0000       12404.0000       6.28345227E-03   341.495514       14.0195312       54.3168526       1.40129846E-45
       12405   12405.0000       12405.0000       6.69538695E-03   341.869354       8.48295116       54.2883148       1.40129846E-45
